Date,UPV,DNV,ADV,DEC,SPX,Lows,Highs,AAII,VIX
22/8/1997,191.39,238.53,997.0,1898.0,923.55,0.8489,1.7175,-6.0,24.74
25/8/1997,207.99,158.75,1607.0,1239.0,920.16,0.41100000000000003,3.8552,-6.0,24.1
26/8/1997,174.57,251.09,1314.0,1512.0,913.02,0.5293,3.3196,-6.0,24.73
27/8/1997,251.17,217.0,1644.0,1193.0,913.7,0.3247,4.2849,-6.0,24.26
28/8/1997,137.03,326.33,1352.0,1499.0,903.67,0.8588,4.2541,0.0,24.51
29/8/1997,147.68,230.18,1332.0,1485.0,899.47,0.6474,4.2717,0.0,24.76
2/9/1997,408.98,71.747,2177.0,751.0,927.58,0.3819,7.1324,0.0,24.53
3/9/1997,302.11,218.72,1751.0,1152.0,927.86,0.6206,7.4802,0.0,24.95
4/9/1997,317.24,201.3,1507.0,1321.0,930.87,0.7681,6.8283,-26.0,25.27
5/9/1997,258.34,242.34,1652.0,1168.0,929.05,1.0679,7.276,-26.0,24.31
8/9/1997,254.93,186.01,1791.0,1083.0,931.2,0.264,8.1693,-26.0,24.4
9/9/1997,266.18,212.66,1612.0,1243.0,933.62,0.3547,7.7306,-26.0,23.89
10/9/1997,149.1,343.13,1056.0,1786.0,919.03,0.207,6.5173,-26.0,24.64
11/9/1997,187.51,358.2,1100.0,1773.0,912.59,0.3526,4.217,-16.0,25.99
12/9/1997,390.57,130.05,2093.0,788.0,923.91,0.2928,6.0929,-16.0,25.17
15/9/1997,219.43,227.97,1545.0,1292.0,919.77,0.2949,8.3162,-16.0,25.74
16/9/1997,478.42,136.51,2225.0,753.0,945.64,0.7667,12.165999999999999,-16.0,23.77
17/9/1997,278.39,278.51,1460.0,1390.0,943.0,0.562,12.65,-16.0,24.1
18/9/1997,342.02,193.78,1717.0,1173.0,947.29,0.382,11.380999999999998,-20.0,23.48
19/9/1997,349.44,244.1,1387.0,1460.0,950.51,0.4408,7.6631,-20.0,22.74
22/9/1997,302.54,162.65,1710.0,1197.0,955.43,0.5577,10.633,-20.0,22.08
23/9/1997,202.3,296.29,1308.0,1553.0,951.93,0.4389,7.4876,-20.0,22.0
24/9/1997,281.94,335.02,1447.0,1458.0,944.48,0.6727,8.2892,-20.0,22.64
25/9/1997,214.82,281.8,1379.0,1501.0,937.91,0.5565,6.4535,-22.0,22.96
26/9/1997,317.84,159.44,1774.0,1086.0,945.22,0.4095,6.2849,-22.0,22.26
29/9/1997,299.94,147.82,1654.0,1220.0,953.34,0.3527,7.3534,-22.0,22.23
30/9/1997,278.86,278.3,1644.0,1273.0,947.28,0.4107,8.8953,-22.0,22.91
1/10/1997,381.07,193.47,1927.0,1012.0,955.41,0.2643,10.948,-22.0,22.32
2/10/1997,267.89,179.88,1655.0,1193.0,960.46,0.5252,10.144,-24.0,22.27
3/10/1997,360.02,231.64,1837.0,1095.0,965.03,0.3198,18.423,-24.0,21.54
6/10/1997,316.05,157.96,1824.0,1112.0,972.69,0.2932,14.294,-24.0,21.61
7/10/1997,325.68,203.1,1633.0,1282.0,983.12,0.1168,13.965,-24.0,20.29
8/10/1997,221.55,330.26,1006.0,1939.0,973.84,0.1468,7.6249,-24.0,20.77
9/10/1997,264.93,264.68,1190.0,1737.0,970.62,0.3207,6.0854,-14.0,22.31
10/10/1997,247.43,222.93,1318.0,1547.0,966.98,0.5259,5.0588,-14.0,19.75
13/10/1997,172.85,157.71,1536.0,1329.0,968.1,0.5266,6.5545,-14.0,20.26
14/10/1997,250.47,229.43,1455.0,1423.0,970.28,0.5294,6.042000000000001,-14.0,19.99
15/10/1997,216.34,261.23,1205.0,1669.0,965.72,0.3838,4.755,-14.0,20.05
16/10/1997,155.93,411.28,1072.0,1825.0,955.23,0.467,5.3983,-14.0,20.53
17/10/1997,142.76,466.22,615.0,2331.0,944.16,0.7585,1.6681,-14.0,21.69
20/10/1997,338.15,126.28,1905.0,1015.0,955.61,0.8754,2.4089,-14.0,20.72
21/10/1997,448.39,115.48,1944.0,921.0,972.28,1.3462,5.6548,-14.0,19.53
22/10/1997,232.43,357.18,1227.0,1655.0,968.49,0.9401,5.0278,-14.0,19.86
23/10/1997,70.392,589.84,586.0,2419.0,950.69,0.8497,1.931,-20.0,22.99
24/10/1997,229.25,420.07,1339.0,1502.0,941.64,0.8185,3.2002,-20.0,23.17
27/10/1997,4.038,674.34,182.0,2987.0,876.99,2.5161,0.7284,-20.0,31.12
28/10/1997,1008.75,165.72,1835.0,1342.0,921.85,1.4680000000000002,0.5752,-20.0,31.22
29/10/1997,400.08,336.0,1991.0,1088.0,919.16,5.2156,1.4215,-20.0,33.75
30/10/1997,127.71,556.29,804.0,2175.0,903.68,8.6281,0.9046,-18.0,38.2
31/10/1997,473.83,138.91,2093.0,896.0,914.62,0.6092,1.6589,-18.0,35.09
3/11/1997,494.16,59.05,2369.0,652.0,938.99,1.138,2.7923,-18.0,32.09
4/11/1997,309.05,210.26,1537.0,1385.0,940.76,0.4366,3.2154,-18.0,32.24
5/11/1997,323.03,206.58,1697.0,1206.0,942.76,0.4969,3.873,-18.0,32.18
6/11/1997,185.78,311.71,1236.0,1679.0,938.03,0.5242,2.8037,-24.0,32.57
7/11/1997,75.852,466.37,554.0,2409.0,927.51,0.7009,1.0775,-24.0,36.27
10/11/1997,178.46,259.69,1459.0,1431.0,921.13,1.689,1.8681,-24.0,36.63
11/11/1997,199.07,215.63,1336.0,1486.0,923.78,1.1675,1.5826,-24.0,36.38
12/11/1997,95.811,473.9,664.0,2380.0,905.96,1.2896,1.6303,-24.0,37.84
13/11/1997,384.79,233.16,1446.0,1510.0,916.66,3.2023,1.5675,-10.0,36.64
14/11/1997,429.3,174.24,1937.0,980.0,928.35,2.3512,2.1758,-10.0,33.66
17/11/1997,477.2,87.24799999999999,2276.0,702.0,946.2,1.8857,4.4483,-10.0,31.58
18/11/1997,152.01,339.7,1188.0,1764.0,938.23,0.7221,2.4841,-10.0,31.55
19/11/1997,270.52,240.94,1532.0,1417.0,944.59,1.0687,2.8902,-10.0,29.93
20/11/1997,466.12,102.82,2058.0,923.0,958.98,1.7341,5.8025,-20.0,27.32
21/11/1997,363.51,191.83,1590.0,1305.0,963.09,1.2702,5.0216,-20.0,26.65
24/11/1997,88.413,410.32,766.0,2185.0,946.67,0.9812,2.9872,-20.0,29.8
25/11/1997,304.19,245.03,1551.0,1375.0,950.82,1.4791,3.9267,-20.0,28.95
28/11/1997,111.07,66.15100000000001,1694.0,1024.0,955.4,2.6507,3.5441,-20.0,27.43
1/12/1997,403.34,170.7,2027.0,993.0,974.78,1.3138,8.3694,-20.0,26.01
2/12/1997,286.32,265.7,1628.0,1332.0,971.68,1.5504,7.0629,-20.0,25.66
3/12/1997,334.99,265.72,1669.0,1274.0,976.77,1.3865,6.2969,-20.0,23.92
4/12/1997,279.63,324.43,1581.0,1362.0,973.1,1.5593,7.3347,-2.0,23.84
5/12/1997,375.17,152.31,1732.0,1190.0,983.79,1.3081,5.3488,-2.0,22.65
8/12/1997,246.72,214.53,1613.0,1366.0,982.37,0.7734,6.6457,-2.0,23.22
9/12/1997,162.78,349.18,1145.0,1777.0,975.78,1.5038,4.8294,-2.0,23.36
10/12/1997,159.49,416.71,1017.0,1985.0,969.79,2.0731,3.6856,-2.0,24.55
11/12/1997,102.47,503.94,750.0,2247.0,954.94,3.6578,2.2753,-8.0,27.63
12/12/1997,228.44,314.88,1483.0,1444.0,953.39,2.9318,3.2221,-8.0,27.92
15/12/1997,326.67,250.15,1604.0,1375.0,963.39,3.04,4.7771,-8.0,27.37
16/12/1997,372.38,231.13,1737.0,1245.0,968.04,2.495,6.051,-8.0,26.11
17/12/1997,333.06,258.04,1659.0,1310.0,965.54,1.7564,5.8739,-8.0,26.33
18/12/1997,162.71,418.99,1066.0,1917.0,955.3,2.157,3.8539,-20.0,27.19
19/12/1997,209.28,531.41,1002.0,1996.0,946.78,3.9641,3.3854,-20.0,29.18
22/12/1997,302.49,213.36,1685.0,1313.0,953.7,2.4152,5.6354,-20.0,28.56
23/12/1997,152.99,335.01,1380.0,1571.0,939.13,2.7689999999999997,5.6533,-20.0,29.86
24/12/1997,102.4,142.56,1261.0,1439.0,932.7,1.7278,3.2434,-20.0,30.27
26/12/1997,83.25200000000001,61.534,1470.0,1220.0,936.46,1.6723,1.8272,-18.0,29.27
29/12/1997,351.36,78.357,2142.0,864.0,953.35,1.9004,5.2116,-18.0,26.79
30/12/1997,399.81,80.188,2211.0,798.0,970.84,1.1544,7.2439,-18.0,24.38
31/12/1997,299.63,143.88,1847.0,1109.0,970.43,0.5251,7.5846,-18.0,24.01
2/1/1998,187.77,161.58,1568.0,1442.0,975.04,0.4363,3.4031,-32.0,23.42
5/1/1998,307.13,294.32,1659.0,1417.0,977.07,0.5384,6.8807,-32.0,24.36
6/1/1998,149.71,444.7,1039.0,1997.0,966.58,0.5161,3.8539,-32.0,25.66
7/1/1998,275.49,361.4,1213.0,1800.0,964.0,0.4021,2.761,-32.0,25.07
8/1/1998,189.74,437.21,1120.0,1892.0,956.05,1.1504,3.487,-16.0,26.01
9/1/1998,41.906000000000006,698.58,554.0,2541.0,927.69,2.6033,2.6422,-16.0,28.69
12/1/1998,353.53,317.27,1343.0,1710.0,939.21,1.4668,2.4607,-16.0,28.02
13/1/1998,491.25,130.59,2136.0,864.0,952.12,1.5559,3.0592,-16.0,25.17
14/1/1998,377.94,186.65,1877.0,1080.0,957.94,2.4496,3.7187,-16.0,23.75
15/1/1998,227.37,316.69,1350.0,1608.0,950.73,4.3079,3.1421,-24.0,23.45
16/1/1998,504.1,139.84,2133.0,854.0,961.51,25.131999999999998,4.7537,-24.0,21.65
20/1/1998,469.01,148.62,2009.0,1030.0,978.6,8.7868,4.9856,-24.0,21.65
21/1/1998,239.25,359.5,1130.0,1787.0,970.81,5.4649,3.6005,-24.0,22.53
22/1/1998,193.7,427.67,1119.0,1837.0,963.04,1.4269999999999998,3.2996,-38.0,23.16
23/1/1998,202.21,394.57,1107.0,1876.0,957.59,1.2121,2.6651,-38.0,23.32
26/1/1998,248.21,279.56,1327.0,1559.0,956.95,0.9801,2.2727,-38.0,23.97
27/1/1998,421.69,222.09,1752.0,1201.0,969.02,1.4413,2.9182,-38.0,22.27
28/1/1998,439.04,236.91,1919.0,1048.0,977.46,0.7779,3.7005,-38.0,22.06
29/1/1998,514.98,212.82,1871.0,1100.0,985.49,0.9222,4.4815,-24.0,21.65
30/1/1998,273.9,300.89,1465.0,1490.0,980.28,1.2485,3.3237,-24.0,21.47
2/2/1998,579.15,120.82,2074.0,971.0,1001.27,1.1867,5.7283,-24.0,21.36
3/2/1998,438.07,225.68,1740.0,1178.0,1006.0,1.1877,5.1511,-24.0,20.67
4/2/1998,409.33,254.19,1615.0,1300.0,1006.9,1.2529,5.1654,-24.0,20.55
5/2/1998,365.39,309.17,1641.0,1253.0,1003.54,1.3002,6.4582,-40.0,21.29
6/2/1998,356.1,193.57,1754.0,1144.0,1012.46,1.1275,4.8186,-40.0,20.51
9/2/1998,254.0,240.3,1448.0,1466.0,1010.74,0.6607,4.6559,-40.0,21.55
10/2/1998,443.19,168.22,1847.0,1019.0,1019.01,0.5491,6.3152,-40.0,20.66
11/2/1998,329.86,239.71,1535.0,1361.0,1020.01,0.5757,5.6212,-40.0,20.38
12/2/1998,325.87,251.46,1448.0,1432.0,1024.14,0.4892,4.8844,-10.0,19.73
13/2/1998,236.83,266.29,1382.0,1519.0,1020.09,0.4022,5.0408,-10.0,19.84
17/2/1998,303.07,264.68,1576.0,1405.0,1022.76,0.4643,6.4999,-10.0,20.76
18/2/1998,408.18,174.72,1698.0,1199.0,1032.08,0.3765,6.126,-10.0,19.66
19/2/1998,222.29,321.08,1305.0,1605.0,1028.28,0.4064,4.7674,-16.0,19.88
20/2/1998,321.02,231.66,1554.0,1366.0,1034.21,0.2892,5.4379,-16.0,19.0
23/2/1998,283.57,248.26,1556.0,1426.0,1038.14,0.2607,6.4804,-16.0,18.99
24/2/1998,183.46,376.59,1170.0,1750.0,1030.56,0.4036,4.6772,-16.0,19.35
25/2/1998,432.18,151.9,2000.0,944.0,1042.9,0.4808,7.4597,-16.0,18.62
26/2/1998,404.54,212.04,1742.0,1122.0,1048.67,0.3179,6.5078,6.0,18.63
27/2/1998,307.72,233.25,1561.0,1354.0,1049.34,0.3497,6.956,6.0,18.55
2/3/1998,305.84,252.89,1680.0,1265.0,1047.7,0.3739,8.0724,6.0,19.19
3/3/1998,346.13,237.04,1568.0,1381.0,1052.02,0.3451,5.7339,6.0,19.04
4/3/1998,271.17,348.03,1231.0,1738.0,1047.33,0.2889,5.0489999999999995,6.0,19.58
5/3/1998,171.7,439.72,843.0,2143.0,1035.05,0.3721,2.6973,6.0,20.93
6/3/1998,528.47,116.66,2219.0,775.0,1055.69,0.4896,7.149,6.0,19.14
9/3/1998,257.97,341.05,1377.0,1577.0,1052.31,0.4878,7.3681,6.0,20.23
10/3/1998,435.78,137.18,1932.0,1041.0,1064.25,0.2304,8.8564,6.0,19.43
11/3/1998,407.42,225.63,1772.0,1233.0,1068.47,0.3196,9.1324,6.0,18.89
12/3/1998,318.63,243.03,1530.0,1414.0,1069.92,0.5749,6.9928,-12.0,18.25
13/3/1998,305.45,263.34,1516.0,1404.0,1068.61,0.5161,8.3549,-12.0,18.71
16/3/1998,346.68,187.11,1808.0,1176.0,1079.27,0.2885,9.1169,-12.0,18.51
17/3/1998,321.16,333.23,1473.0,1508.0,1080.45,0.7174,9.4872,-12.0,18.66
18/3/1998,362.72,241.22,1569.0,1388.0,1085.52,0.3732,8.4189,-12.0,18.29
19/3/1998,328.32,237.32,1660.0,1253.0,1089.74,9.7582,8.4717,-20.0,17.76
20/3/1998,436.44,241.91,1687.0,1261.0,1099.16,0.4587,10.616,-20.0,18.69
23/3/1998,328.12,277.48,1398.0,1632.0,1095.55,0.4013,7.4529,-20.0,19.98
24/3/1998,376.67,198.98,1755.0,1212.0,1105.65,0.7135,8.9872,-20.0,20.51
25/3/1998,292.63,337.56,1394.0,1537.0,1101.93,0.6331,9.435,-20.0,22.54
26/3/1998,306.26,261.28,1488.0,1503.0,1100.8,0.402,3.8813,-10.0,22.81
27/3/1998,247.55,291.02,1318.0,1601.0,1095.44,0.5429999999999999,4.2767,-10.0,23.47
30/3/1998,195.98,275.17,1241.0,1746.0,1093.55,0.6553,3.1723,-10.0,24.66
31/3/1998,403.55,225.29,1962.0,1061.0,1101.75,0.5422,6.9054,-10.0,24.22
1/4/1998,387.15,260.48,1761.0,1259.0,1108.15,0.4293,6.4608,-10.0,23.37
2/4/1998,420.58,207.07,1783.0,1218.0,1120.01,0.371,8.7329,-8.0,21.98
3/4/1998,352.94,274.38,1553.0,1458.0,1122.7,0.6282,8.6315,-8.0,21.82
6/4/1998,263.5,335.2,1318.0,1727.0,1121.38,0.428,7.7489,-8.0,22.47
7/4/1998,179.1,466.27,899.0,2110.0,1109.54,0.3728,3.4621,-8.0,23.66
8/4/1998,267.65,318.56,1296.0,1708.0,1101.65,0.742,2.4487,-8.0,23.17
9/4/1998,351.6,169.74,1860.0,1091.0,1110.67,0.6028,4.7156,-18.0,21.51
13/4/1998,242.84,300.79,1293.0,1718.0,1109.69,0.9145,4.7159,-18.0,22.77
14/4/1998,417.87,165.04,1899.0,1103.0,1115.75,0.8241,7.358,-18.0,21.61
15/4/1998,405.47,258.87,1570.0,1411.0,1119.32,0.5422,7.9649,-18.0,20.89
16/4/1998,179.41,499.52,1003.0,1996.0,1108.17,0.5679,3.4708,6.0,22.06
17/4/1998,453.43,191.36,1753.0,1169.0,1122.72,0.3394,3.9839,6.0,20.76
20/4/1998,309.18,268.76,1377.0,1577.0,1123.65,0.8011,4.9573,6.0,20.39
21/4/1998,360.37,280.42,1584.0,1384.0,1126.67,0.5695,5.1719,6.0,19.91
22/4/1998,347.17,323.96,1397.0,1541.0,1130.54,0.6002,5.8087,6.0,19.44
23/4/1998,196.98,423.14,846.0,2150.0,1119.58,0.767,3.1660000000000004,-20.0,20.6
24/4/1998,168.41,428.58,893.0,2071.0,1107.9,0.6818,1.4925,-20.0,21.97
27/4/1998,63.373000000000005,609.6,335.0,2866.0,1086.54,0.4535,0.4552,-20.0,26.09
28/4/1998,362.27,271.85,1832.0,1167.0,1085.11,0.6543,0.7149,-20.0,24.17
29/4/1998,422.48,189.76,1932.0,1031.0,1094.63,0.3726,1.3448,-20.0,22.78
30/4/1998,518.74,147.39,2358.0,744.0,1111.75,0.5698,3.4748,-12.0,21.18
1/5/1998,371.99,175.72,1836.0,1136.0,1121.0,0.7957,2.9006,-12.0,19.34
4/5/1998,312.31,214.27,1567.0,1454.0,1122.07,0.8257,4.3577,-12.0,20.32
5/5/1998,230.3,316.22,1140.0,1809.0,1115.5,0.9983,2.5349,-12.0,21.46
6/5/1998,181.4,383.44,1139.0,1836.0,1104.92,1.0333,2.238,-12.0,22.79
7/5/1998,200.39,355.98,1027.0,1932.0,1095.14,2.9018,1.4576,-14.0,23.39
8/5/1998,370.17,157.53,1813.0,1129.0,1108.14,1.344,1.6534,-14.0,20.57
11/5/1998,231.47,306.85,1292.0,1666.0,1106.64,1.0014,2.6652,-14.0,21.05
12/5/1998,333.14,242.71,1403.0,1580.0,1115.79,0.3987,1.9177,-14.0,20.98
13/5/1998,301.36,276.8,1436.0,1548.0,1118.86,0.5412,2.4032,-14.0,20.44
14/5/1998,238.62,307.6,1248.0,1710.0,1117.37,0.5981,2.3157,-34.0,19.64
15/5/1998,177.91,395.76,1152.0,1751.0,1108.73,0.5099,1.9099,-34.0,20.44
18/5/1998,157.17,345.62,950.0,2068.0,1105.82,0.8859999999999999,1.3940000000000001,-34.0,21.69
19/5/1998,312.4,229.48,1709.0,1290.0,1109.52,0.7127,1.8135,-34.0,20.39
20/5/1998,310.83,255.01,1490.0,1466.0,1119.06,0.8222,1.8461,-34.0,19.89
21/5/1998,219.96,301.28,1349.0,1584.0,1114.64,1.2408,2.2134,-24.0,19.38
22/5/1998,149.92,262.03,1080.0,1820.0,1110.47,1.2723,1.315,-24.0,18.99
26/5/1998,86.073,431.5,870.0,2235.0,1094.02,1.0731,1.6892,-24.0,22.07
27/5/1998,226.1,416.44,875.0,2196.0,1092.23,1.3113,0.48100000000000004,-24.0,22.59
28/5/1998,371.29,193.26,1943.0,1066.0,1097.6,2.0199,0.8248,-32.0,20.74
29/5/1998,234.51,292.08,1716.0,1242.0,1090.82,1.6152,1.6738,-32.0,21.32
1/6/1998,213.36,310.65,1209.0,1841.0,1090.98,1.6189,1.5846,-32.0,22.83
2/6/1998,266.81,296.13,1468.0,1509.0,1093.22,1.5607,1.6426,-32.0,22.0
3/6/1998,220.96,325.7,1417.0,1588.0,1082.73,1.6009,1.4108,-32.0,22.85
4/6/1998,347.35,192.2,1644.0,1257.0,1094.83,2.7872,1.052,-50.0,21.22
5/6/1998,422.86,104.76,1904.0,1016.0,1113.86,5.0085,2.0017,-50.0,19.78
8/6/1998,308.99,196.73,1692.0,1320.0,1115.72,1.7065,3.2203,-50.0,20.58
9/6/1998,274.32,258.2,1303.0,1667.0,1118.41,1.4184,2.0228,-50.0,20.52
10/6/1998,195.84,395.53,995.0,2039.0,1112.28,2.4639,2.0108,-50.0,21.48
11/6/1998,102.27,484.73,829.0,2251.0,1094.58,2.4549,1.1644,-46.0,23.57
12/6/1998,267.7,329.84,1121.0,1907.0,1098.84,2.3031,0.9921,-46.0,22.78
15/6/1998,85.075,482.3,744.0,2384.0,1077.01,1.8873,1.3857,-46.0,25.94
16/6/1998,408.41,227.03,1880.0,1158.0,1087.59,1.8927,1.2401,-46.0,24.8
17/6/1998,550.18,153.56,2185.0,901.0,1107.11,2.3932,1.4904,-46.0,22.89
18/6/1998,238.81,321.57,1087.0,1891.0,1106.37,4.1631,1.2482,-42.0,22.4
19/6/1998,256.73,405.68,1179.0,1785.0,1100.65,5.879,1.4769,-42.0,21.92
22/6/1998,298.52,207.85,1544.0,1439.0,1103.21,7.3413,1.5315,-42.0,21.94
23/6/1998,433.6,175.49,1834.0,1200.0,1119.49,8.2296,2.3393,-42.0,20.17
24/6/1998,427.25,227.34,1740.0,1270.0,1132.88,4.876,3.0431,-42.0,20.02
25/6/1998,296.07,341.38,1412.0,1595.0,1129.28,2.3622,3.2468,-44.0,20.25
26/6/1998,257.74,233.47,1615.0,1354.0,1133.2,3.2057,2.3506,-44.0,19.36
29/6/1998,336.36,183.36,1867.0,1200.0,1138.49,3.7773,3.3532,-44.0,19.57
30/6/1998,381.83,344.84,1745.0,1318.0,1133.84,3.8003,3.5573,-44.0,19.71
1/7/1998,479.86,173.67,2105.0,965.0,1148.56,2.5366,4.0453,-44.0,18.0
2/7/1998,240.52,243.55,1561.0,1444.0,1146.42,2.6768,3.5521,-34.0,17.67
6/7/1998,320.9,171.8,1737.0,1289.0,1157.33,3.5573,5.079,-34.0,18.63
7/7/1998,281.3,310.93,1579.0,1484.0,1154.66,3.5118,5.0099,-34.0,18.62
8/7/1998,371.52,202.52,1759.0,1240.0,1166.38,2.8417,4.5763,-34.0,17.82
9/7/1998,248.59,383.52,1217.0,1716.0,1158.56,2.5127,3.3985,-28.0,18.16
10/7/1998,289.07,257.01,1326.0,1599.0,1164.33,1.5061,3.3797,-28.0,17.92
13/7/1998,245.18,293.58,1307.0,1670.0,1165.19,1.5519,3.3418,-28.0,18.26
14/7/1998,455.15,214.99,1773.0,1190.0,1177.58,2.0662,5.3506,-28.0,17.88
15/7/1998,307.09,376.35,1433.0,1543.0,1174.81,2.2034,3.9426,-28.0,17.89
16/7/1998,402.93,237.09,1739.0,1214.0,1183.99,2.7188,3.9705,-30.0,16.97
17/7/1998,297.91,297.96,1383.0,1550.0,1186.75,2.7549,4.4059,-30.0,16.23
20/7/1998,233.62,304.99,1248.0,1731.0,1184.1,3.0869,3.6271,-30.0,17.34
21/7/1998,184.26,456.59,920.0,2090.0,1165.07,2.6189999999999998,2.9071,-30.0,20.1
22/7/1998,270.14,446.15,1056.0,1912.0,1164.08,2.1966,0.9907,-30.0,20.32
23/7/1998,132.37,565.78,647.0,2377.0,1139.75,2.0136,0.9346,-26.0,23.01
24/7/1998,263.69,383.94,1137.0,1827.0,1140.8,1.7339,0.8241,-26.0,23.01
27/7/1998,273.97,325.42,946.0,2076.0,1147.27,2.0686,0.7062,-26.0,23.13
28/7/1998,162.24,514.75,845.0,2182.0,1130.24,3.1894,0.4516,-26.0,25.25
29/7/1998,272.73,338.83,1349.0,1639.0,1125.21,4.7552,0.5378,-26.0,24.79
30/7/1998,489.29,172.46,1919.0,1022.0,1142.95,6.2872,0.9687,-12.0,22.66
31/7/1998,124.36,491.48,789.0,2236.0,1120.67,6.9622,0.5919,-12.0,24.8
3/8/1998,205.75,385.07,957.0,2110.0,1112.44,8.6441,0.6187,-12.0,25.98
4/8/1998,75.399,749.0,514.0,2626.0,1072.12,9.0319,0.5892,-12.0,31.06
5/8/1998,423.52,407.98,1270.0,1841.0,1081.43,7.3592,0.3075,-12.0,29.83
6/8/1998,418.67,306.95,1699.0,1280.0,1089.63,4.6154,0.5102,-40.0,28.2
7/8/1998,465.96,272.49,2008.0,990.0,1089.45,7.5817,0.9075,-40.0,27.02
10/8/1998,175.18,382.3,1002.0,2012.0,1083.14,15.18,0.5357,-40.0,28.75
11/8/1998,137.1,618.02,570.0,2613.0,1068.98,15.823,0.4771,-40.0,31.91
12/8/1998,550.19,138.36,2200.0,874.0,1084.22,8.39,0.8178,-40.0,28.55
13/8/1998,215.28,412.1,1122.0,1897.0,1074.91,3.7436,0.9333,-46.0,29.92
14/8/1998,211.76,400.48,1326.0,1669.0,1062.75,5.0465,0.8225,-46.0,34.34
17/8/1998,380.05,178.37,1591.0,1425.0,1083.67,13.556,0.9059999999999999,-46.0,31.86
18/8/1998,514.97,138.11,2104.0,943.0,1101.2,4.5121,1.3495,-46.0,28.4
19/8/1998,246.7,356.96,1257.0,1778.0,1098.06,6.7025,0.5897,-46.0,28.69
20/8/1998,226.0,366.39,1103.0,1906.0,1091.6,6.6081,0.9078,-50.0,30.0
21/8/1998,157.8,547.05,812.0,2325.0,1081.24,7.5311,0.5936,-50.0,33.14
24/8/1998,287.92,245.12,1420.0,1650.0,1088.14,4.1327,0.9834,-50.0,31.8
25/8/1998,315.17,329.56,1374.0,1674.0,1092.85,4.2965,1.464,-50.0,30.33
26/8/1998,160.76,493.28,767.0,2391.0,1084.19,6.6667,0.9293,-50.0,31.14
27/8/1998,52.278999999999996,881.3,378.0,2875.0,1042.59,13.539000000000001,0.3923,-54.0,38.55
28/8/1998,249.08,562.64,918.0,2213.0,1027.14,7.3054,0.5073,-54.0,39.6
31/8/1998,37.819,874.46,414.0,2886.0,957.28,8.1644,0.4201,-54.0,44.28
1/9/1998,896.61,289.8,2017.0,1221.0,994.26,16.192999999999998,0.3626,-54.0,36.48
2/9/1998,488.4,382.12,1897.0,1273.0,990.47,27.767,0.4781,-54.0,36.76
3/9/1998,294.42,556.2,1022.0,2113.0,982.26,22.914,0.3676,-54.0,41.43
4/9/1998,308.97,442.92,1493.0,1524.0,973.89,33.128,0.2843,-54.0,43.31
8/9/1998,733.18,69.682,2536.0,636.0,1023.46,7.6772,0.5931,-54.0,37.9
9/9/1998,155.27,526.83,943.0,2172.0,1006.2,12.585,0.3963,-54.0,39.66
10/9/1998,179.86,684.23,801.0,2363.0,980.19,10.318,0.4795,-42.0,45.29
11/9/1998,652.82,148.03,2064.0,1000.0,1009.06,3.5018,0.6523,-42.0,43.74
14/9/1998,551.46,138.33,2130.0,1005.0,1029.72,5.6326,0.5907,-42.0,38.57
15/9/1998,432.68,260.1,1753.0,1312.0,1037.68,14.527999999999999,0.5927,-42.0,36.58
16/9/1998,508.02,258.06,1851.0,1213.0,1045.48,10.635,0.8759999999999999,-42.0,35.94
17/9/1998,116.76,559.58,839.0,2240.0,1018.87,4.5851,0.5946,-32.0,39.23
18/9/1998,389.66,370.68,1928.0,1107.0,1020.09,4.9675,0.7405,-32.0,38.63
21/9/1998,272.21,314.54,1290.0,1770.0,1023.89,4.2667,0.9159,-32.0,38.58
22/9/1998,379.68,288.43,1932.0,1152.0,1029.63,7.1631,1.3266,-32.0,36.62
23/9/1998,725.17,161.29,2377.0,800.0,1066.09,4.4717,1.7475,-32.0,32.47
24/9/1998,166.56,613.43,1093.0,2042.0,1042.72,5.6096,1.2415,-32.0,34.66
25/9/1998,339.5,351.26,1456.0,1621.0,1044.75,4.0079,0.8174,-32.0,34.55
28/9/1998,376.23,279.22,1784.0,1285.0,1048.69,3.1849,1.1315,-32.0,34.87
29/9/1998,294.43,430.4,1526.0,1536.0,1049.02,3.6117,1.7475,-32.0,36.08
30/9/1998,141.08,640.09,1203.0,1936.0,1017.01,5.2142,2.6383,-32.0,40.95
1/10/1998,144.19,720.82,809.0,2424.0,986.39,3.7624,2.3526,-36.0,43.48
2/10/1998,573.42,302.02,1755.0,1319.0,1002.6,4.3968,2.6719999999999997,-36.0,40.47
5/10/1998,204.48,584.09,790.0,2410.0,988.56,6.1277,2.6323,-36.0,42.81
6/10/1998,348.3,461.23,1343.0,1702.0,984.59,7.4474,2.3269,-36.0,41.2
7/10/1998,313.43,640.14,1012.0,2136.0,970.68,11.265,1.8884,-36.0,43.51
8/10/1998,351.22,753.45,615.0,2651.0,959.44,9.3076,1.236,-50.0,45.74
9/10/1998,647.56,216.27,1911.0,1266.0,984.39,15.079,0.3655,-50.0,42.2
12/10/1998,483.22,191.93,2134.0,993.0,997.71,26.124000000000002,0.3137,-50.0,40.07
13/10/1998,258.88,441.74,1315.0,1784.0,994.8,9.9803,0.2837,-50.0,40.23
14/10/1998,480.12,281.13,1864.0,1188.0,1005.53,3.7639,0.4836,-50.0,38.96
